Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion,Duration Ign On,Duration Ign Off,Satélites,HDOP,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage
2025-10-08 03:53:45,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:54:25,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:55:05,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:55:45,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:57:05,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:57:45,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:58:25,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 03:59:05,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:00:25,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:01:05,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:01:45,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:02:25,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:14:19,2025-10-08 03:53:45,2025-10-08 03:51:23,385349,862689070136285,997,GTERI,3.99,00008200,698407,12560,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,332,31.4,-27.694602,-48.662880,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.0,332,31.4,-48.662880,-27.694602,2025-10-08 03:51:23,13,1.4
2025-10-08 04:15:00,2025-10-08 04:02:28,2025-10-08 04:02:27,385349,862689070136285,998,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 04:15:01,2025-10-08 04:03:46,2025-10-08 04:03:45,385349,862689070136285,1000,GTERI,3.86,00008200,698407,12560,80,00,11,,,14,1,0724,0004,6750,2EC4,0.3,90,-0.5,-27.694715,-48.662630,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.3,90,-0.5,-48.662630,-27.694715,2025-10-08 04:03:45,14,1.4
2025-10-08 04:15:01,2025-10-08 04:03:46,2025-10-08 04:03:45,385349,862689070136285,999,GTRTL,3.86,,698407,12560,80,00,11,,,14,1,0724,0004,6750,2EC4,0.3,90,-0.5,-27.694715,-48.662630,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 04:15:02,2025-10-08 04:13:26,2025-10-08 04:13:24,385349,862689070136285,1001,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 04:15:03,2025-10-08 04:14:43,2025-10-08 04:14:42,385349,862689070136285,1002,GTRTL,3.89,,698407,12560,80,00,11,,,14,1,0724,0004,6750,2EC4,0.1,307,-20.6,-27.694622,-48.663110,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 04:15:04,2025-10-08 04:14:43,2025-10-08 04:14:42,385349,862689070136285,1003,GTERI,3.89,00008200,698407,12560,80,00,11,,,14,1,0724,0004,6750,2EC4,0.1,307,-20.6,-27.694622,-48.663110,1.4,,26,0,1,1800,,,,,,,,,,,,,,,,1,0.1,307,-20.6,-48.663110,-27.694622,2025-10-08 04:14:42,14,1.4
2025-10-08 05:14:41,2025-10-08 05:14:41,2025-10-08 05:12:18,385349,862689070136285,1004,GTERI,3.96,00008200,698407,12551,80,00,11,,,13,1,0724,0004,6750,2EC4,0.0,307,-20.6,-27.694622,-48.663110,1.4,,27,0,1,1800,,,,,,,,,,,,,,,,1,0.0,307,-20.6,-48.663110,-27.694622,2025-10-08 05:12:18,13,1.4
2025-10-08 06:46:26,2025-10-08 06:14:41,2025-10-08 06:13:04,385349,862689070136285,1005,GTERI,4.19,00008200,698407,12390,80,00,16,,,12,1,0724,0004,6818,384C,84.9,200,135.3,-28.308527,-48.722080,1.4,,17,0,1,1800,,,,,,,,,,,,,,,,1,84.9,200,135.3,-48.722080,-28.308527,2025-10-08 06:13:04,12,1.4
2025-10-08 06:47:48,2025-10-08 06:23:29,2025-10-08 06:23:28,385349,862689070136285,1006,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:49,2025-10-08 06:24:45,2025-10-08 06:24:44,385349,862689070136285,1007,GTRTL,4.18,,698407,12357,80,00,1A,,,14,1,0724,0004,6818,4280,87.7,210,47.7,-28.432518,-48.805497,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:50,2025-10-08 06:34:30,2025-10-08 06:34:29,385349,862689070136285,1009,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:50,2025-10-08 06:24:45,2025-10-08 06:24:44,385349,862689070136285,1008,GTERI,4.18,00008200,698407,12357,80,00,1A,,,14,1,0724,0004,6818,4280,87.7,210,47.7,-28.432518,-48.805497,1.4,,20,0,1,1800,,,,,,,,,,,,,,,,1,87.7,210,47.7,-48.805497,-28.432518,2025-10-08 06:24:44,14,1.4
2025-10-08 06:47:51,2025-10-08 06:35:46,2025-10-08 06:35:45,385349,862689070136285,1011,GTERI,4.18,00008200,698407,12357,80,00,1A,,,16,1,0724,0004,6688,4353,74.9,236,53.8,-28.429430,-48.951088,1.4,,19,0,1,1800,,,,,,,,,,,,,,,,1,74.9,236,53.8,-48.951088,-28.429430,2025-10-08 06:35:45,16,1.4
2025-10-08 06:47:51,2025-10-08 06:35:45,2025-10-08 06:35:45,385349,862689070136285,1010,GTRTL,4.18,,698407,12357,80,00,1A,,,16,1,0724,0004,6688,4353,74.9,236,53.8,-28.429430,-48.951088,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:52,2025-10-08 06:46:50,2025-10-08 06:46:49,385349,862689070136285,1013,GTRTL,4.19,,698407,12366,80,00,1A,,,17,1,0724,0004,6818,429F,86.4,178,75.5,-28.526648,-49.056342,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:52,2025-10-08 06:45:31,2025-10-08 06:45:29,385349,862689070136285,1012,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 06:47:53,2025-10-08 06:46:50,2025-10-08 06:46:49,385349,862689070136285,1014,GTERI,4.19,00008200,698407,12366,80,00,1A,,,17,1,0724,0004,6818,429F,86.4,178,75.5,-28.526648,-49.056342,1.4,,12,0,1,1800,,,,,,,,,,,,,,,,1,86.4,178,75.5,-49.056342,-28.526648,2025-10-08 06:46:49,17,1.4
2025-10-08 07:56:34,2025-10-08 07:55:37,2025-10-08 07:55:36,385349,862689070136285,1016,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 07:56:34,2025-10-08 07:46:49,2025-10-08 07:45:31,385349,862689070136285,1015,GTERI,3.98,00008200,698407,12535,80,00,16,,,15,1,0724,0004,6688,A476,21.7,247,-43.0,-29.016545,-49.583580,1.4,,10,0,1,1800,,,,,,,,,,,,,,,,1,21.7,247,-43.0,-49.583580,-29.016545,2025-10-08 07:45:31,15,1.4
2025-10-08 07:56:38,2025-10-08 07:56:37,2025-10-08 07:56:37,385349,862689070136285,1018,GTERI,3.86,00008200,698407,12535,80,00,1A,,,15,1,0724,0004,6818,4372,85.4,250,-41.4,-29.125788,-49.673647,1.4,,14,0,1,1800,,,,,,,,,,,,,,,,1,85.4,250,-41.4,-49.673647,-29.125788,2025-10-08 07:56:37,15,1.4
2025-10-08 07:56:38,2025-10-08 07:56:37,2025-10-08 07:56:37,385349,862689070136285,1017,GTRTL,3.86,,698407,12535,80,00,1A,,,15,1,0724,0004,6818,4372,85.4,250,-41.4,-29.125788,-49.673647,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 09:15:38,2025-10-08 08:56:35,2025-10-08 08:55:19,385349,862689070136285,1019,GTERI,3.88,00008200,698407,12543,80,00,16,,,14,1,0724,0006,2F13,16D3,44.6,216,39.6,-29.625855,-50.099615,1.4,,15,0,1,850,,,,,,,,,,,,,,,,1,44.6,216,39.6,-50.099615,-29.625855,2025-10-08 08:55:19,14,1.4
2025-10-08 09:15:39,2025-10-08 09:05:37,2025-10-08 09:05:38,385349,862689070136285,1020,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 09:15:40,2025-10-08 09:07:40,2025-10-08 09:07:39,385349,862689070136285,1021,GTRTL,4.01,,698407,12293,80,00,16,,,10,1,0724,0006,5623,0AB0DE97,81.2,190,43.9,-29.742055,-50.210508,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 09:15:41,2025-10-08 09:07:40,2025-10-08 09:07:39,385349,862689070136285,1022,GTERI,4.01,00008200,698407,12293,80,00,16,,,10,1,0724,0006,5623,0AB0DE97,81.2,190,43.9,-29.742055,-50.210508,1.4,,1,0,3,28,,,,,,,,,,,,,,,,1,81.2,190,43.9,-50.210508,-29.742055,2025-10-08 09:07:39,10,1.4
2025-10-08 10:24:20,2025-10-08 10:07:36,2025-10-08 10:05:42,385349,862689070136285,1023,GTERI,4.18,00008200,698407,12325,80,00,16,,,8,1,0724,0006,C44B,0AB18E16,88.1,264,7.4,-29.880570,-50.519080,1.4,,18,0,2,3,,,,,,,,,,,,,,,,1,88.1,264,7.4,-50.519080,-29.880570,2025-10-08 10:05:42,8,1.4
2025-10-08 10:24:21,2025-10-08 10:22:19,2025-10-08 10:22:19,385349,862689070136285,1024,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 10:24:22,2025-10-08 10:23:37,2025-10-08 10:23:37,385349,862689070136285,1025,GTRTL,4.05,,698407,12543,80,00,1A,,,14,1,0724,0006,00FB,1FA5,89.6,265,16.0,-29.912527,-50.797295,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 10:24:23,2025-10-08 10:23:37,2025-10-08 10:23:37,385349,862689070136285,1026,GTERI,4.05,00008200,698407,12543,80,00,1A,,,14,1,0724,0006,00FB,1FA5,89.6,265,16.0,-29.912527,-50.797295,1.4,,11,0,1,1800,,,,,,,,,,,,,,,,1,89.6,265,16.0,-50.797295,-29.912527,2025-10-08 10:23:37,14,1.4
2025-10-08 11:55:11,2025-10-08 11:23:35,2025-10-08 11:21:18,385349,862689070136285,1027,GTERI,4.08,00008200,698407,12551,80,00,11,,,15,1,0724,0006,00FB,1F43,0.3,330,35.3,-29.941332,-50.943860,1.4,,16,0,1,850,,,,,,,,,,,,,,,,1,0.3,330,35.3,-50.943860,-29.941332,2025-10-08 11:21:18,15,1.4
2025-10-08 11:55:53,2025-10-08 11:32:19,2025-10-08 11:32:17,385349,862689070136285,1028,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 11:55:54,2025-10-08 11:33:35,2025-10-08 11:33:34,385349,862689070136285,1030,GTERI,3.96,00008200,698407,12551,80,00,11,,,16,1,0724,0006,00FB,1F43,0.6,23,13.8,-29.941408,-50.943715,1.4,,17,0,1,850,,,,,,,,,,,,,,,,1,0.6,23,13.8,-50.943715,-29.941408,2025-10-08 11:33:34,16,1.4
2025-10-08 11:55:54,2025-10-08 11:33:35,2025-10-08 11:33:34,385349,862689070136285,1029,GTRTL,3.96,,698407,12551,80,00,11,,,16,1,0724,0006,00FB,1F43,0.6,23,13.8,-29.941408,-50.943715,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 11:55:55,2025-10-08 11:43:16,2025-10-08 11:43:15,385349,862689070136285,1031,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 11:55:56,2025-10-08 11:44:34,2025-10-08 11:44:33,385349,862689070136285,1033,GTERI,3.94,00008200,698407,12560,80,00,11,,,16,1,0724,0006,00FB,1F43,0.5,96,21.4,-29.941542,-50.943703,1.4,,17,0,1,850,,,,,,,,,,,,,,,,1,0.5,96,21.4,-50.943703,-29.941542,2025-10-08 11:44:33,16,1.4
2025-10-08 11:55:56,2025-10-08 11:44:34,2025-10-08 11:44:33,385349,862689070136285,1032,GTRTL,3.94,,698407,12560,80,00,11,,,16,1,0724,0006,00FB,1F43,0.5,96,21.4,-29.941542,-50.943703,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 11:55:57,2025-10-08 11:54:15,2025-10-08 11:54:14,385349,862689070136285,1034,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 11:55:58,2025-10-08 11:55:33,2025-10-08 11:55:32,385349,862689070136285,1036,GTERI,3.96,00008200,698407,12560,80,00,11,,,16,1,0724,0006,00FB,1F43,0.8,0,48.8,-29.941505,-50.943827,1.4,,17,0,1,850,,,,,,,,,,,,,,,,1,0.8,0,48.8,-50.943827,-29.941505,2025-10-08 11:55:32,16,1.4
2025-10-08 11:55:58,2025-10-08 11:55:33,2025-10-08 11:55:32,385349,862689070136285,1035,GTRTL,3.96,,698407,12560,80,00,11,,,16,1,0724,0006,00FB,1F43,0.8,0,48.8,-29.941505,-50.943827,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 12:55:30,2025-10-08 12:55:30,2025-10-08 12:53:09,385349,862689070136285,1037,GTERI,4.01,00008200,698407,12568,80,00,11,,,19,1,0724,0006,00FB,1F43,0.0,0,48.8,-29.941505,-50.943827,1.4,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,0,48.8,-50.943827,-29.941505,2025-10-08 12:53:09,19,1.4
2025-10-08 14:42:17,2025-10-08 13:55:30,2025-10-08 13:53:19,385349,862689070136285,1038,GTERI,3.94,00008200,698407,12560,80,00,11,,,10,1,0724,0006,060F,0B7F,17.5,178,49.4,-29.969388,-51.115127,1.4,,31,0,1,850,,,,,,,,,,,,,,,,1,17.5,178,49.4,-51.115127,-29.969388,2025-10-08 13:53:19,10,1.4
2025-10-08 14:42:58,2025-10-08 14:05:18,2025-10-08 14:05:17,385349,862689070136285,1041,GTERI,3.87,00008200,698407,12560,80,00,11,,,17,1,0724,0006,C76B,0AAF9315,0.2,304,43.7,-30.013495,-51.118997,1.4,,31,0,2,3,,,,,,,,,,,,,,,,1,0.2,304,43.7,-51.118997,-30.013495,2025-10-08 14:05:17,17,1.4
2025-10-08 14:42:58,2025-10-08 14:05:18,2025-10-08 14:05:17,385349,862689070136285,1040,GTRTL,3.87,,698407,12560,80,00,11,,,17,1,0724,0006,C76B,0AAF9315,0.2,304,43.7,-30.013495,-51.118997,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 14:42:58,2025-10-08 14:04:17,2025-10-08 14:04:17,385349,862689070136285,1039,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 14:42:59,2025-10-08 14:31:40,2025-10-08 14:31:39,385349,862689070136285,1043,GTRTL,4.09,,698407,12325,80,00,11,,,13,1,0724,0006,047F,0D72,0.4,208,34.9,-30.053902,-51.167348,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 14:42:59,2025-10-08 14:30:21,2025-10-08 14:30:22,385349,862689070136285,1042,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 14:43:01,2025-10-08 14:41:21,2025-10-08 14:41:20,385349,862689070136285,1045,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 14:43:01,2025-10-08 14:31:40,2025-10-08 14:31:39,385349,862689070136285,1044,GTERI,4.09,00008200,698407,12325,80,00,11,,,13,1,0724,0006,047F,0D72,0.4,208,34.9,-30.053902,-51.167348,1.4,,17,0,1,850,,,,,,,,,,,,,,,,1,0.4,208,34.9,-51.167348,-30.053902,2025-10-08 14:31:39,13,1.4
2025-10-08 14:43:02,2025-10-08 14:42:39,2025-10-08 14:42:38,385349,862689070136285,1047,GTERI,4.15,00008200,698407,12325,80,00,11,,,14,1,0724,0006,047F,0D72,0.4,0,48.4,-30.053857,-51.167320,1.4,,18,0,1,850,,,,,,,,,,,,,,,,1,0.4,0,48.4,-51.167320,-30.053857,2025-10-08 14:42:38,14,1.4
2025-10-08 14:43:02,2025-10-08 14:42:39,2025-10-08 14:42:38,385349,862689070136285,1046,GTRTL,4.15,,698407,12325,80,00,11,,,14,1,0724,0006,047F,0D72,0.4,0,48.4,-30.053857,-51.167320,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 15:03:39,2025-10-08 15:03:39,2025-10-08 14:42:38,385349,862689070136285,1048,GTIGN,4.18,,698407,12252,81,00,22,,1927,14,1,0724,0006,047F,0D72,0.4,0,48.4,-30.053857,-51.167320,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 15:03:48,2025-10-08 15:03:48,2025-10-08 15:03:47,385349,862689070136285,1051,GTERI,4.18,00008200,698407,12147,81,00,22,,,11,1,0724,0006,047F,0D72,0.6,0,40.9,-30.053863,-51.167223,1.4,,18,0,1,850,,,,,,,,,,,,,,,,1,0.6,0,40.9,-51.167223,-30.053863,2025-10-08 15:03:47,11,1.5
2025-10-08 15:05:01,2025-10-08 15:05:01,2025-10-08 15:05:00,385349,862689070136285,1052,GTIGF,4.18,,698407,14007,80,00,12,82,,13,0,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 15:05:02,2025-10-08 15:05:01,2025-10-08 15:05:01,385349,862689070136285,1053,GTERI,4.18,00008200,698407,14322,80,00,12,,,13,1,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,11,0,1,850,,,,,,,,,,,,,,,,1,0.0,92,39.3,-51.166967,-30.053975,2025-10-08 15:05:01,13,1.5
2025-10-08 15:23:51,2025-10-08 15:23:51,2025-10-08 15:05:01,385349,862689070136285,1054,GTIGN,4.18,,698407,12438,81,00,22,,1130,13,1,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 15:23:55,2025-10-08 15:23:55,2025-10-08 15:05:01,385349,862689070136285,1056,GTIGF,4.18,,698407,11994,80,00,12,4,,10,0,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 15:24:00,2025-10-08 15:24:00,2025-10-08 15:23:59,385349,862689070136285,1057,GTERI,4.18,00008200,698407,12285,80,00,12,,,13,1,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,20,0,1,850,,,,,,,,,,,,,,,,1,0.0,92,39.3,-51.166967,-30.053975,2025-10-08 15:23:59,13,1.5
2025-10-08 16:23:57,2025-10-08 16:23:57,2025-10-08 16:21:36,385349,862689070136285,1058,GTERI,4.12,00008200,698407,12584,80,00,11,,,12,1,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,12,0,1,850,,,,,,,,,,,,,,,,1,0.0,92,39.3,-51.166967,-30.053975,2025-10-08 16:21:36,12,1.5
2025-10-08 16:27:12,2025-10-08 16:27:12,2025-10-08 16:21:36,385349,862689070136285,1059,GTINF,4.12,,698407,12584,80,00,11,,,,,,,,,,,,,,,,13,0,,,89551805000580221920,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,
2025-10-08 17:23:57,2025-10-08 17:23:57,2025-10-08 17:21:36,385349,862689070136285,1060,GTERI,4.10,00008200,698407,12576,80,00,11,,,11,1,0724,0006,047F,0D71,0.0,92,39.3,-30.053975,-51.166967,1.5,,13,0,1,850,,,,,,,,,,,,,,,,1,0.0,92,39.3,-51.166967,-30.053975,2025-10-08 17:21:36,11,1.5
2025-10-08 18:21:39,2025-10-08 18:21:39,2025-10-08 17:21:36,385349,862689070136285,1061,GTIGN,4.07,,698407,12495,81,00,21,,10664,11,1,0724,0006,047F,0D72,0.0,92,39.3,-30.053975,-51.166967,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 18:21:41,2025-10-08 18:21:40,2025-10-08 18:21:39,385349,862689070136285,1063,GTERI,4.07,00008200,698407,12414,81,00,21,,,8,1,0724,0006,047F,0D72,0.8,37,40.4,-30.054302,-51.167080,1.5,,18,0,1,850,,,,,,,,,,,,,,,,1,0.8,37,40.4,-51.167080,-30.054302,2025-10-08 18:21:39,8,1.5
2025-10-08 18:23:11,2025-10-08 18:23:11,,385349,862689070136285,1065,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 18:23:35,2025-10-08 18:23:35,2025-10-08 18:23:34,385349,862689070136285,1066,GTIGF,4.17,,698407,14063,80,00,12,116,,9,0,0724,0006,047F,0D72,0.0,248,63.3,-30.054120,-51.168758,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 18:23:36,2025-10-08 18:23:35,2025-10-08 18:23:35,385349,862689070136285,1067,GTERI,4.17,00008200,698407,13998,80,00,12,,,9,1,0724,0006,047F,0D72,0.0,248,63.3,-30.054120,-51.168758,1.6,,11,0,1,850,,,,,,,,,,,,,,,,1,0.0,248,63.3,-51.168758,-30.054120,2025-10-08 18:23:35,9,1.6
2025-10-08 18:24:05,2025-10-08 18:24:05,,385349,862689070136285,1068,GTMPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 18:24:06,2025-10-08 18:24:06,,385349,862689070136285,1069,GTEPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08 19:24:12,2025-10-08 19:23:32,2025-10-08 19:21:10,385349,862689070136285,1070,GTERI,4.05,00008200,698407,0,00,00,11,,,10,1,0724,0006,047F,0D71,0.0,248,63.3,-30.054120,-51.168758,1.6,,15,0,1,850,,,,,,,,,,,,,,,,1,0.0,248,63.3,-51.168758,-30.054120,2025-10-08 19:21:10,10,1.6
2025-10-08 20:24:12,2025-10-08 20:23:32,2025-10-08 20:21:10,385349,862689070136285,1071,GTERI,4.02,00008200,698407,0,00,00,11,,,8,1,0724,0006,047F,0D72,0.0,248,63.3,-30.054120,-51.168758,1.6,,12,0,1,850,,,,,,,,,,,,,,,,1,0.0,248,63.3,-51.168758,-30.054120,2025-10-08 20:21:10,8,1.6
2025-10-08 21:24:12,2025-10-08 21:23:32,2025-10-08 21:21:37,385349,862689070136285,1072,GTERI,3.98,00008200,698407,0,00,00,11,,,5,1,0724,0006,047F,0D72,0.0,248,63.3,-30.054120,-51.168758,1.6,,13,0,1,850,,,,,,,,,,,,,,,,1,0.0,248,63.3,-51.168758,-30.054120,2025-10-08 21:21:37,5,1.6
